adult,backdrop_path,genre_ids,id,Title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,query_year,Year_released,media_type,origin_country,original_name,first_air_date
False,/13fAhlv2BCqHek8VrDNi7cZMuG3.jpg,"[18, 10765]",68467,3%,pt,,"In a future where the elite inhabit an island paradise far from the crowded slums, you get one chance to join the 3% saved from squalor.",8.941,/uLBJSLuAQ8UqLIKZVWG3uNEXwjt.jpg,,False,,7.072,535,2016,2016,tv,['BR'],3%,2016-11-25
False,/yBmqsAFjJJtdHkptwlCy0WMsfKA.jpg,"[18, 10765, 10768]",66433,Scarlet Heart: Ryeo,ko,,A story of a 25-year-old Go Hajin who is transported back in time to the Goryeo Dynasty. She then wakes up in the body of Lady Hae Soo and finds herself amongst the ruling princes of the Wang Family.,9.2461,/sTW7wLyD95JRCyUEdTfxCWQWsvd.jpg,,False,,8.502,592,2016,2016,tv,['KR'],달의 연인 - 보보경심 려,2016-08-29
False,/f4INwMhHouZ4Akx4bOtLao20kOd.jpg,"[18, 9648, 10765]",66489,Dead of Summer,en,,"Set in the late 1980s, school is out for the summer, and a sun-drenched season of firsts beckons the counselors at Camp Clearwater, a seemingly idyllic Midwestern summer camp, including first loves, first kisses – and first kills. Clearwater’s dark, ancient mythology awakens, and what was supposed to be a summer of fun soon turns into one of unforgettable scares and evil at every turn.",8.5266,/aYnBbx6VA9soKqFZcj0iEwGM47B.jpg,,False,,5.787,108,2016,2016,tv,['US'],Dead of Summer,2016-06-28
False,/rW8htktXYlxCOYYopygprZy5jgJ.jpg,"[10765, 35, 10751]",68654,MECH-X4,en,,"Ryan Walker mysteriously awakens MECH-X4, a giant robot built to defend Bay City against impending doom. When monsters begin to descend, Ryan recruits his two best friends and his brother to help pilot the robot that is their only hope of saving their town from mass destruction.",6.1538,/b031Y3PuzK8gZBRrfQ97lFN84F4.jpg,,False,,8.0,156,2016,2016,tv,"['CA', 'US']",MECH-X4,2016-11-11
False,/AndNIZzaDAcLlk11KjZy2TZS07Y.jpg,"[35, 18, 10765]",67018,The Legend of the Blue Sea,ko,,"A mermaid from the Joseon period ends up in present-day Seoul, where she crosses paths with a swindler who may have ties to someone from her past.",10.2303,/cHrhnci45nyoqctI33lgB0iX9Zy.jpg,,False,,7.4,218,2016,2016,tv,['KR'],푸른 바다의 전설,2016-11-16
False,/cVjcq52suVSKlPAW8cfJqvQfFuL.jpg,"[18, 10765]",64434,Second Chance,en,,"A disgraced, 75-year-old ex-sheriff, whose life ends at the hands of corrupt cops, is brought back to life and given a second chance by a pair of young tech scientists, as a 35-year-old with unpredictable near-superhuman abilities.",6.344,/vXQXjPQ0qq5caOSvTElc9UMp6Rf.jpg,,False,,6.781,185,2016,2016,tv,['US'],Second Chance,2016-01-13
False,/i8DVzXlPYZnJANEoLja1ysXtJ3K.jpg,"[80, 9648, 10765, 18]",64840,Signal,ko,, Detectives from the present and a detective from the past communicate via walkie-talkie to solve a long-time unsolved case.,7.6919,/uIskxIo84jexPhnrzm1TpsUCI9w.jpg,,False,,8.201,194,2016,2016,tv,['KR'],시그널,2016-01-22
False,/gcWImj7xkfmsEb8UEA1w4VZwbQX.jpg,"[9648, 18, 10765]",64394,Outcast,en,,"Kyle Barnes has been plagued by possession since he was a child. Now an adult, he embarks on a spiritual journey to find answers, but what he uncovers could mean the end of life on Earth as we know it.",7.7,/x6ZCpAPDTAHuNxBGq5nU4nqpfYA.jpg,,False,,7.079,492,2016,2016,tv,['US'],Outcast,2016-06-03
False,/lZMUDrKpZvmlFWuQRhRwocv4VtC.jpg,"[18, 9648, 10765]",66393,"Bring It On, Ghost",ko,,"Hyun-Ji, a 19-year-old ghost meets exorcist Park Bong-Pal. They team up to listen to and solve the problems of various ghosts in order to help them rest peacefully.",6.0512,/6tPDqJOnOPDwYv2CN7OPE29UoS.jpg,,False,,7.98,128,2016,2016,tv,['KR'],싸우자 귀신아,2016-07-11
False,/aJxGXjPF4eDqtDK24zY8tP9QX2I.jpg,"[10765, 18, 9648]",66894,Frequency,en,,"Detective Raimy Sullivan is stunned when a voice suddenly crackles through her father’s old, long-broken ham radio – it’s Frank Sullivan, somehow transmitting over the airwaves and through the decades from 1996. Separated by twenty years, father and daughter have reunited on a frequency only they can hear, but can they rewrite the story of their lives without risking everyone they love?",5.6181,/o8A0dLBJn7JkxJpu8M7wwfLe9Kd.jpg,,False,,7.1,259,2016,2016,tv,['US'],Frequency,2016-10-05
False,/g88XfqnMLRF8RfmtkqNDChYxw88.jpg,"[10765, 18]",65386,Stan Lee's Lucky Man,en,,"London cop and compulsive gambler Harry Clayton is on the verge of losing everything. On the night when his huge debts are to be called in, he meets the enigmatic Eve, who gives him a mysterious bracelet said to endow the wearer with immense luck. Harry's fortunes suddenly begin to shift, but he also soon finds himself sucked into a sinister crime wave sweeping through the city.",5.3438,/cnKC1Az0uWTyMifFoG2t2mtD2xD.jpg,,False,,6.93,150,2016,2016,tv,['GB'],Stan Lee's Lucky Man,2016-01-22
False,/mFeMpWfNj5PdUI2DGhaWDIWRIkU.jpg,"[10765, 10759]",68427,Mars,en,,"The maiden crew of the Daedalus spacecraft must push itself to the brink of human capability in order to successfully establish the first sustainable colony on Mars. Set both in the future and in the present day, this series blends scripted elements set in the future with documentary vérité interviews with today’s best and brightest minds in modern science and innovation, illuminating how research and development is creating the space technology that will enable our first attempt at a mission to Mars.",5.8714,/xlT7aBrVqrRVnlaHQLCW12q3NK9.jpg,,False,,7.064,373,2016,2016,tv,['US'],Mars,2016-11-14
False,/rsZSfEfAeFmobAx7bi6TSz982dh.jpg,"[10759, 18, 10765]",64593,Beowulf: Return to the Shieldlands,en,,"Beowulf, a hero of the Geats, comes to the aid of Hrothgar, the king of the Danes, whose mead hall in Heorot has been under attack by a monster known as Grendel.",4.8976,/yfsNeyRYclfCe1bDM3xVYEpuxEE.jpg,,False,,5.375,68,2016,2016,tv,['GB'],Beowulf: Return to the Shieldlands,2016-01-03
False,/ty4pvsaRwiInfTwGCokBDTYsDC6.jpg,"[10765, 18, 35]",64554,BrainDead,en,,"A young fresh-faced Hill staffer gets her first job in Washington, D.C. and discovers two things: 1. The government has stopped working, and 2. alien spawn have come to earth and eaten the brains of a growing number of Congressmen and Hill staffers.",4.9919,/glUWJyqN9EUO2kb8rB0T1PUmiJU.jpg,,False,,7.24,206,2016,2016,tv,['US'],BrainDead,2016-06-13
False,/pxdmqxtJjuD1xMVpK4rKmw8IEyM.jpg,"[18, 9648, 10765]",66803,Falling Water,en,,"The story of three unrelated people, who slowly realize that they are dreaming separate parts of a single common dream.",4.5567,/8Zvcv8cehygUawphBcAk7N5kVoi.jpg,,False,,6.39,82,2016,2016,tv,['US'],Falling Water,2016-10-13
False,/4eZwf7bDVMVL7wpSfsSW6nNA0HK.jpg,[10765],67439,Aftermath,en,,"The Copeland family battle for survival when civilization comes to an apocalyptic end, triggered by massive storms, meteor strikes, earthquakes, a plague - and the rise of supernatural creatures.",4.279,/g6yUXELmMWiSGcoAbloAxW0kEUB.jpg,,False,,5.867,109,2016,2016,tv,['CA'],Aftermath,2016-09-27
False,/vh5IfyhVPnsXCQ5wA19pPzQNtYC.jpg,"[35, 10762, 10765]",65766,Lab Rats: Elite Force,en,,"In a bustling metropolis after the Mighty Med hospital is destroyed by a band of unknown super-villains, Adam and Leo volunteer to oversee the students at Davenport's Bionic Academy. Kaz, Oliver and Skylar join forces with Chase and Bree to form a powerful elite force that combines bionic heroes and superheroes. Together, they vow to track down the villains and keep the world safe.",4.346,/g5zm08nb0SRS7Pra4iImrQiROzk.jpg,,False,,7.823,93,2016,2016,tv,['US'],Lab Rats: Elite Force,2016-03-02
False,/lxRw1nP3stI1kBvn2D17MpYND0M.jpg,"[18, 10765]",19033,Damien,en,,"After discovering his origins, Damien Thorn must cope with life as the Anti-Christ.",4.6766,/l6wvwTlF9hlZ6Yg5dqBYTtmzYkb.jpg,,False,,6.211,149,2016,2016,tv,['US'],Damien,2016-03-07
False,/pvqasfLg6ALyTV1bAlg4hkrCdVu.jpg,"[10765, 10759, 18]",69088,Marvel's Agents of S.H.I.E.L.D.: Slingshot,en,,"Elena ""Yo-Yo"" Rodriguez, an Inhuman with the ability to move at super-speed, is required to sign the Sokovia Accords. However, the restrictions of the Accords are in direct conflict with a personal mission she's desperate to fulfill, one that will test her abilities and will include tense encounters with S.H.I.E.L.D. team members.",4.8037,/bwJej7WdmGRMCMyuDlotwAqVX7S.jpg,,False,,7.1,255,2016,2016,tv,['US'],Marvel's Agents of S.H.I.E.L.D.: Slingshot,2016-12-13
False,/dxcVAo7NyrVmOV9iXFVTGnJFP0F.jpg,[10765],68052,Freakish,en,,A group of students trapped in a high school must fight for survival when predatory mutant freaks take over after a meltdown at the local chemical plant.,3.4862,/mfnKy9zX5t56gE1Tp5OWikF6agE.jpg,,False,,6.371,66,2016,2016,tv,['US'],Freakish,2016-10-10
False,/4XcOdRYPTdNyu5C1iDnFHDqI9QN.jpg,"[18, 10765]",64073,Class,en,,"Coal Hill School has been a feature of Doctor Who since the first episode, but now we get to see the day-to-day adventures of the students coping with intrusions from space and time.",3.2638,/qC6c8Bx5LiWuZ5t9v3Iyn0818FL.jpg,,False,,6.4,123,2016,2016,tv,['GB'],Class,2016-10-22
False,/cxn3LJ3Fh5woVR0Bqepma8LI6Ko.jpg,"[18, 80, 9648, 10765, 10759]",66633,Cleverman,en,,"In the near future, creatures from ancient Aboriginal mythology endowed with extraordinary physical traits have emerged and must coexist with humans. Known as 'Hairypeople' they battle for survival in a world that wants to exploit and destroy them. One young man – The Cleverman – struggles with his own power and the responsibility to unite this divided world, but he must first overcome a deep estrangement from his older brother.",3.2201,/ndwQn6o3qTpkN8pHmOeVoToDS6J.jpg,,False,,5.763,80,2016,2016,tv,"['NZ', 'AU']",Cleverman,2016-06-01
False,/3EZULohkhI9SpzGS0DHUmfjejTD.jpg,"[35, 10765]",67832,Stan Against Evil,en,,"An aging police sheriff who has recently lost his position due to an angry outburst begrudgingly joins an alliance with new sheriff, Evie Barret to battle angry demons haunting their small New Hampshire town.",2.7714,/4l6BIYxGdAhffh2KT16C6yAJzRn.jpg,,False,,6.784,109,2016,2016,tv,['US'],Stan Against Evil,2016-10-31
False,/836YF0D8MznfrJfUqtEKnuWg98I.jpg,[10765],65551,Hunters,en,,The disappearance of a decorated FBI agent's wife leads him to a secret government unit assembled to hunt a group of ruthless terrorists - shadowy figures that may or may not be from this world. ,2.2888,/5EUETA5wONEgYsoSUgpu19So00K.jpg,,False,,5.377,69,2016,2016,tv,['US'],Hunters,2016-04-11
False,/sPq849vRmn7Q32nMwrlTl2wS88g.jpg,"[18, 9648, 10765, 10766]",72248,No Trace of You,es,,"The night before her wedding, Julia, a young pediatrician with a promising future, vanishes without leaving a trace behind. 

Five years later, in the middle of the road, a college student discovers a woman in a wedding gown, alone and confused. The boy takes her to the nearest hospital. On the way, the woman gets to reveal her name: Julia Borges. 

Julia has no memory on what happened to her in those five years. All she has is an image she just can’t get out of her mind: A man she doesn’t recognize who promises to always look after her. 

Mauricio, Julia’s fiancée, has moved on believing she is death. He is married and has a one year old kid. His new wife: Camila, Julia’s conflictive little sister. 

The only person who got his hopes up about finding Julia was Tomás, her best friend and workmate. Tomás has invested all his money, ruined his marriage, and almost went bankrupt trying to discover her whereabouts. The reason? He has always been in love with her. 

Julia tries to face this new reality in which the man she loves is married to someone else and all her life projects came to nothing. Meanwhile, she is trying to find clues that can reveal what happened to her in those lost years and who is responsible for her disappearing.",1.3702,/4I70tn6iJxPM7jLfNoH6DuPYWaA.jpg,,False,,7.0,166,2016,2016,tv,['MX'],Sin rastro de ti,2016-09-09
False,/sokTOq0zAmPS7wCR4qd4Kca35x7.jpg,"[18, 10765, 10759]",69478,The Handmaid's Tale,en,,"Set in a dystopian future, a woman is forced to live as a concubine under a fundamentalist theocratic dictatorship.",63.0623,/eGUT7j3n3rn5yGihlCgwUnD70HV.jpg,,False,,8.159,3355,2017,2017,tv,['US'],The Handmaid's Tale,2017-04-26
False,/3jDXL4Xvj3AzDOF6UH1xeyHW8MH.jpg,"[80, 18, 10765, 9648]",70523,Dark,de,,A missing child sets four families on a frantic hunt for answers as they unearth a mind-bending mystery that spans three generations.,45.3492,/apbrbWs8M9lyOpJYU5WXrpFbk1Z.jpg,,False,,8.426,7736,2017,2017,tv,['DE'],Dark,2017-12-01
False,/ePr0k72sypMpZYubz6w34dcW68Y.jpg,"[10765, 10759, 18]",67198,Star Trek: Discovery,en,,"Follow the voyages of Starfleet on their missions to discover new worlds and new life forms, and one Starfleet officer who must learn that to truly understand all things alien, you must first understand yourself.",42.542,/xwpOHgym48Ftz7fbJq5te5xoiwu.jpg,,False,,6.948,2063,2017,2017,tv,['US'],Star Trek: Discovery,2017-09-24
False,/2Qg2fViQzWenpUaMjhv0kNhCbE9.jpg,"[18, 35, 10765]",71738,The Orville,en,,"Follow the crew of the not-so-functional exploratory ship in the Earth's interstellar fleet, 400 years in the future.",27.6306,/78xnHh9H5wYcUeZoB0bt1UgInAW.jpg,,False,,7.6,1438,2017,2017,tv,['US'],The Orville,2017-09-10
False,/diYVGzRSAJpOCE5Avd5ZKBFUepi.jpg,"[9648, 10765, 18]",70485,Mr. Mercedes,en,,"A demented serial killer taunts a retired police detective with a series of lurid letters and emails, forcing the ex-cop to undertake a private, and potentially felonious, crusade to bring the killer to justice before he can strike again.",20.9012,/zZm3LidCf6Edv6yX3WMKo6KwICg.jpg,,False,,7.134,409,2017,2017,tv,['US'],Mr. Mercedes,2017-08-09
False,/87eP7ITTrOWvkA4EqCuoRdyjzLy.jpg,"[10759, 10765, 18]",67195,Legion,en,,"David Haller, AKA Legion, is a troubled young man who may be more than human. Diagnosed as schizophrenic, David has been in and out of psychiatric hospitals for years. But after a strange encounter with a fellow patient, he’s confronted with the possibility that the voices he hears and the visions he sees might be real.",20.5475,/xhJtYVTsdXQCIlB5hAXkMCPUG9y.jpg,,False,,7.516,1575,2017,2017,tv,['US'],Legion,2017-02-08
False,/18inwHlpKnK9mt02wFBJoIVKXI.jpg,"[10765, 10759, 18]",69629,The Gifted,en,,"A suburban couple's ordinary lives are rocked by the sudden discovery that their children possess mutant powers. Forced to go on the run from a hostile government, the family joins up with an underground network of mutants and must fight to survive.",19.3362,/nshCqszjTNuqhrB53vrSqWO18sE.jpg,,False,,7.591,1597,2017,2017,tv,['US'],The Gifted,2017-10-02
False,/migX5UM28N9QmV5n9Rk3wWiApiP.jpg,"[35, 10765]",73157,Future Man,en,,"Josh Futturman, a janitor by day/world-ranked gamer by night, is tasked with preventing the extinction of humanity after mysterious visitors from the future proclaim him the key to defeating the imminent super-race invasion.",18.9317,/49mOgAEa4eKpPsoBH8UvvXwEMDT.jpg,,False,,7.14,616,2017,2017,tv,['US'],Future Man,2017-11-14
False,/uY3MJohUpY7UMMTK90BIhX5txEs.jpg,"[18, 9648, 10765]",46639,American Gods,en,,An ex-con becomes the traveling partner of a conman who turns out to be one of the older gods trying to recruit troops to battle the upstart deities. Based on Neil Gaiman's fantasy novel.,18.5922,/3KCAZaKHmoMIN9dHutqaMtubQqD.jpg,,False,,7.087,1810,2017,2017,tv,['US'],American Gods,2017-04-30
False,/nTt7PW5ctFy85TKe0dLcksjxFyW.jpg,"[10765, 35, 18]",71725,Kevin (Probably) Saves the World,en,,"One day while returning home to stay with his widowed twin sister and her daughter, Kevin Finn, a self-centered man whose life brings him more trouble than he bargained for, is recruited by a celestial being named Yvette, who enlists Kevin with a new purpose in his life, which is to save the world.",12.413,/k3uUik3FsGN3sn4g8pXseRwdRSp.jpg,,False,,6.9,51,2017,2017,tv,['US'],Kevin (Probably) Saves the World,2017-10-03
False,/5W9YCPMDF5TCudct2guf6b8iRFz.jpg,"[18, 10765, 10759]",68716,Marvel's Inhumans,en,,"After the Royal Family of Inhumans is splintered by a military coup, they barely escape to Hawaii where their surprising interactions with the lush world and humanity around them may prove to not only save them, but Earth itself.",13.5141,/zKfGip55oJ9tdzhyd9ayGyFFhuo.jpg,,False,,5.831,775,2017,2017,tv,['US'],Marvel's Inhumans,2017-09-29
