adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,query_year
False,/9X7Im1YuBhyHYVD8r7CAONPJR5k.jpg,"[28, 878, 12]",68726,Pacific Rim,en,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",28.9035,/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg,2013-07-11,False,False,6.94,13606,2013
False,/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg,"[28, 27, 878]",72190,World War Z,en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",28.0546,/aCnVdvExw6UWSeQfr0tUH3jr4qG.jpg,2013-06-19,False,False,6.848,16830,2013
False,/j2MlEEpA3wgwQiJB6p1UHC50oiw.jpg,"[28, 12, 878]",49521,Man of Steel,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",24.8232,/8GFtkImmK0K1VaUChR0n9O61CFU.jpg,2013-06-12,False,False,6.656,16414,2013
False,/uD267eSiACfWLxp47t3gYymOQRj.jpg,"[16, 35, 10751, 878]",93456,Despicable Me 2,en,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,20.2929,/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,2013-06-26,False,False,6.947,12121,2013
False,/eHaazLxM5LRMh0ySkVy7SK6wUWt.jpg,"[12, 28, 878]",101299,The Hunger Games: Catching Fire,en,The Hunger Games: Catching Fire,"After surviving the Hunger Games, Katniss and Peeta struggle with the consequences of their victory as unrest spreads across Panem. Forced back into the spotlight, they become symbols of hope and resistance while the Capitol prepares a new and deadly challenge that will change the future of the nation forever.",16.9338,/vrQHDXjVmbYzadOXQ0UaObunoy2.jpg,2013-11-15,False,False,7.428,18614,2013
False,/npDrIM6ZbuD7nUxI7ZzNBxs4IRF.jpg,"[28, 12, 878]",54138,Star Trek Into Darkness,en,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",17.2077,/Aim3kVNh1MPIxPEFeJrl9e9Uf1a.jpg,2013-05-05,False,False,7.324,9776,2013
False,/sPPsR9f4K0movWVQ99u4uMqFzEL.jpg,"[10749, 878, 18]",152601,Her,en,Her,"In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",13.4374,/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg,2013-12-18,False,False,7.835,15466,2013
False,/2kVt8oj1cSz4GAP0Hi8SESOiH0T.jpg,"[28, 878, 12, 9648]",75612,Oblivion,en,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth. Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete. His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft. Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",13.119,/bYLM3GpNUZnoFElPXp1zlhDPdtv.jpg,2013-04-10,False,False,6.688,11669,2013
False,/9J3HHP3kQ5ZStyirJyWPWtvvrHY.jpg,"[878, 27, 53]",158015,The Purge,en,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",12.0826,/46X1ei9uf13nkkr0OhWldGyr5Uh.jpg,2013-05-31,False,False,6.248,8930,2013
False,/tBIRtMCELcA5PxO7z7OiuCHJdFO.jpg,"[28, 878, 18]",110415,Snowpiercer,ko,설국열차,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer; a train that travels around the globe via a perpetual-motion engine.",12.9355,/kw6YQudA0TMcNmGUGy5XIw7zbnV.jpg,2013-08-01,False,False,6.906,10542,2013
False,/a2n6bKD7qhCPCAEALgsAhWOAQcc.jpg,"[878, 53, 18]",49047,Gravity,en,Gravity,"Dr Ryan Stone, an engineer on her first space mission, and Matt Kowalski, an astronaut on his final expedition, have to survive in space after they are hit by debris while spacewalking.",11.9501,/kZ2nZw8D681aphje8NJi8EfbL1U.jpg,2013-10-03,False,False,7.172,16502,2013
False,/zWvOs6lepfOI0dPa1ANVcdbkBuY.jpg,"[878, 28, 12]",80274,Ender's Game,en,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",10.5427,/pVcRI5YKnkkgaAD876jBeKb189d.jpg,2013-10-24,False,False,6.6,6342,2013
False,/oLuAgHcYk9UrulfFJCmYfcnvmgB.jpg,"[878, 53, 27]",145135,Dark Skies,en,Dark Skies,"From the producers of Paranormal Activity, Insidious, and Sinister comes Dark Skies: a supernatural thriller that follows a young family living in the suburbs. As husband and wife Daniel and Lacey Barret witness an escalating series of disturbing events involving their family, their safe and peaceful home quickly unravels. When it becomes clear that the Barret family is being targeted by an unimaginably terrifying and deadly force, Daniel and Lacey take matters in their own hands to solve the mystery of what is after their family.",11.858,/euLgEo2kvuLjYxbfOekWF3l82t6.jpg,2013-02-21,False,False,6.362,1994,2013
False,/oo9GyiNKvR4CU1etuYl081UJ1LE.jpg,"[878, 28, 18, 53]",68724,Elysium,en,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes, a hard line government official, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",9.8875,/aRjuJuPXHtVs6YegfeeQWXGRs1E.jpg,2013-08-07,False,False,6.524,9693,2013
False,/e3posvSzYf9PjrQg27W64Kyc8qq.jpg,"[878, 28, 12]",82700,After Earth,en,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",8.5568,/iXMvYIlzzJBs352CfeiQcBvovZt.jpg,2013-05-30,False,False,5.18,6918,2013
False,/naGU49u4BXynQ1o5L755pfs8dom.jpg,"[878, 28, 53]",87421,Riddick,en,Riddick,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",8.7092,/pUul9pGWOKT7X0smkTvsIEIQxcP.jpg,2013-09-02,False,False,6.346,4472,2013
False,/stAPkorBeBkvEZ6DQs30Ke4cPyr.jpg,"[35, 28, 878]",107985,The World's End,en,The World's End,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,8.0104,/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg,2013-07-18,False,False,6.81,5973,2013
False,/1bDa2d9VqqBQlk42Gduu37Rz1ob.jpg,"[28, 12, 878]",72710,The Host,en,The Host,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",7.525,/1mfIZw6WgkCX310eoe0Ys14c3Fi.jpg,2013-03-22,False,False,6.29,4109,2013
False,/pEhXq18GVe1dg2ltplcxtGWfSje.jpg,"[28, 878, 12, 53]",72559,G.I. Joe: Retaliation,en,G.I. Joe: Retaliation,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",8.0973,/3rWIZMzTKcCtV0eHJ70Z4Ru659f.jpg,2013-03-27,False,False,5.664,5833,2013
False,/kv8KDbi2I4F4MNBbBMCR4LDqP6H.jpg,"[12, 28, 878]",211387,Marvel One-Shot: Agent Carter,en,Marvel One-Shot: Agent Carter,"Agent Peggy Carter is relegated to a desk job and frustrated at her male boss and comrades' sexist dismissal of her place in the SSR. Ordered to work late one night, Carter gets an alert that the villain Zodiac has been spotted and decides to take care of it herself.",5.254,/4vFKKWPvCVDJTOWiwReBfpAMScP.jpg,2013-10-04,False,False,7.244,910,2013
False,/felXFRjJXF40NPzK1IPib8ojF2X.jpg,"[16, 28, 878]",126963,Dragon Ball Z: Battle of Gods,ja,ドラゴンボールZ 神と神,"After the defeat of Majin Buu, a powerful God of Destruction known as Beerus searches for the Saiyan warrior who defeated Frieza. Realizing the threat Beerus poses to Earth, the Z-fighters must stop him. Only Goku, humanity’s last hope, can ascend to the level of a legendary Super Saiyan God and save the planet, and possibly the entire universe!",5.2283,/nxZEdYcHMuD8SSuwusDnK9CD2H1.jpg,2013-03-30,False,False,6.845,1667,2013
False,/tLxj077KKhBMjnwJkW322VAIbbk.jpg,"[28, 878, 53]",200085,The Flu,ko,감기,"A case of the flu quickly morphs into a pandemic. As the death toll mounts and the living panic, the government plans extreme measures to contain it.",5.1479,/729vIACE8bNm4Z0PUCUp7oQ2wnE.jpg,2013-08-14,False,False,7.516,1287,2013
False,/uFjqB95kxb3iAK1cohxNx8MbPzZ.jpg,"[28, 878, 53]",178809,The Colony,en,The Colony,"Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature.",5.6901,/t7d9Zk4ltloYgDCMj0qHIpQBAIs.jpg,2013-04-12,False,False,5.464,1268,2013
False,/zHqptza1ttGa7hkYNEXP7ECIyA9.jpg,"[878, 28, 16, 9648]",142061,"Batman: The Dark Knight Returns, Part 2",en,"Batman: The Dark Knight Returns, Part 2",Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,5.198,/d1TqoVkyL4x0dlu9w3F9Ah4LjNv.jpg,2013-01-03,False,False,7.923,1613,2013
False,/3J1FwvI0JiploGrwsIQ4MTKaW1s.jpg,"[28, 878, 53]",156717,Death Race: Inferno,en,Death Race: Inferno,"Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",4.4071,/aRV4oC61nmBqypSaXtMXOk99dOM.jpg,2013-01-04,False,False,5.9,845,2013
False,/35RYg50KXsenD4TrpZzzBm2X4cK.jpg,"[16, 28, 878]",183011,Justice League: The Flashpoint Paradox,en,Justice League: The Flashpoint Paradox,The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,5.1176,/hg6RYpSb3vU4i3yQDtE1YhSZNh5.jpg,2013-07-30,False,False,7.888,1992,2013
False,/riGVdQS9gXy38VoSaXXBhmR6A4h.jpg,"[28, 35, 27, 878, 10770]",205321,Sharknado,en,Sharknado,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia.",4.9065,/atEmHkVFTSGRYt2PeCiziQqbZnI.jpg,2013-07-11,False,False,3.916,1712,2013
False,/bEAQfLTykGg232kJogBlxRYaRqU.jpg,"[28, 878, 12]",76170,The Wolverine,en,The Wolverine,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",4.6529,/t2wVAcoRlKvEIVSbiYDb8d0QqqS.jpg,2013-07-21,False,False,6.437,10415,2013
False,/dlReM2zDrOfkvrJj9R96XmhNdS4.jpg,"[16, 35, 12, 10751, 878]",68179,Escape from Planet Earth,en,Escape from Planet Earth,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,4.2755,/9la0CSCJqwh6io3yk4Xv3aEZxEA.jpg,2013-02-14,False,False,5.785,832,2013
False,/nnGluGp4Bowcy7STdDAEScQcwzV.jpg,"[878, 53, 18]",174772,Europa Report,en,Europa Report,"A crew travels to Europa, Jupiter’s icy moon, to investigate signs of life in its subsurface ocean, but disaster cuts them off from Earth, leading to a tense and dangerous exploration.",4.5263,/tbsfaBjiAW5vfrV06R8KCOzVOYy.jpg,2013-06-27,False,False,6.297,1572,2013
False,/cmQdrAsmZomfAl3v7WurDvZM7UK.jpg,"[16, 10751, 35, 10770, 28, 12, 878]",284019,Phineas and Ferb: Mission Marvel,en,Phineas and Ferb: Mission Marvel,Phineas and Ferb team up with the Avengers to save the world from Dr. Doofenshmirtz and a group of dangerous supervillains.,3.7515,/da2AREjdecPInHzWeZ550X1aYDU.jpg,2013-08-16,False,False,6.6,193,2013
False,/noPMcHv45ngiwAUd71s6FyDZoLW.jpg,"[878, 16, 18]",225745,Steins;Gate: The Movie - Load Region of Déjà Vu,ja,劇場版 STEINS;GATE 負荷領域のデジャヴ,"One year after the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely fades from reality. Kurisu, being the only companion to remember him, now must find a way to bring him back.",4.07,/bXhogkZCR0aOQ077rfMULYbDmtH.jpg,2013-04-20,False,False,7.569,404,2013
False,/zZUuNeCzA5W6YJweyFLxBN6xTHx.jpg,"[878, 53, 27]",190847,The Last Days on Mars,en,The Last Days on Mars,"On the last day of the first manned mission to Mars, a crew member of Tantalus Base believes he has made an astounding discovery – fossilized evidence of bacterial life. Unwilling to let the relief crew claim all the glory, he disobeys orders to pack up and goes out on an unauthorized expedition to collect further samples. But a routine excavation turns to disaster when the porous ground collapses and he falls into a deep crevice. His devastated colleagues attempt to recover his body. However, when another vanishes, they start to suspect that the life-form they have discovered is not without danger.",3.433,/kxcQkAhpn8cvJTsU8PXblI5Qq8F.jpg,2013-08-11,False,False,5.514,934,2013
False,/3CcZRO5UMQwIA2f3U6bEnpjpegf.jpg,"[878, 53]",174675,The Machine,en,The Machine,"Already deep into a second Cold War, Britain’s Ministry of Defense seeks a game-changing weapon. Programmer Vincent McCarthy unwittingly provides an answer in The Machine, a super-strong human cyborg. When a programming bug causes the prototype to decimate his lab, McCarthy takes his obsessive efforts underground, far away from inquisitive eyes.",4.2155,/nNHAZaTrFVOjwLhkMYm4syUjNw8.jpg,2013-04-25,False,False,5.896,878,2013
False,/tbF57JNof8j3X14GhZtqafkrziU.jpg,"[878, 12]",313106,Doctor Who: The Day of the Doctor,en,Doctor Who: The Day of the Doctor,"In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.",3.6914,/6c0CjymaupC5xerJCemuaSV4CLj.jpg,2013-11-23,False,False,8.2,781,2013
False,/6RcWkHz1LT8wJBlAwYRoq2nOzG6.jpg,"[18, 14, 878]",157834,The Zero Theorem,en,The Zero Theorem,"A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him.",4.0573,/nlm2r6ER5J6x046ne61CuOgWAQX.jpg,2013-09-20,False,False,6.084,1354,2013
False,/5nAMgX8NR0FeQiWXvCxEASvmovF.jpg,"[27, 878]",135309,Lake Placid: The Final Chapter,en,Lake Placid: The Final Chapter,"Black Lake is now a crocodile sanctuary, surrounded by an electric fence. When the fence is left open, a high-school bus unknowingly enters the park. It's up to Reba and the Sheriff to save the kids from becoming crocodile food.",3.2942,/AiKZELy3QivFVVSuHOAJtYNAwaS.jpg,2013-07-30,False,False,5.164,211,2013
False,/dC69G4jSq3TkgPIrfgRqZDOxlh4.jpg,"[878, 16, 28]",169934,Iron Man: Rise of Technovore,ja,アイアンマン：ライズ・オブ・テクノヴォア,"Iron Man enlists the help of ruthless vigilante the Punisher to track down War Machine's murderer. All the while, he's being pursued by S.H.I.E.L.D. agents Black Widow and Hawkeye, who suspect his involvement in a recent terrorist plot.",3.2016,/eHDez1uN5X2ZAq4niX7HvhyZIIO.jpg,2013-04-24,False,False,6.157,233,2013
False,/tCdypgid7Meg3qpmvquUA9qqLNH.jpg,"[18, 10749, 878]",162215,How I Live Now,en,How I Live Now,"An American girl, sent to the English countryside to stay with relatives, finds love and purpose while fighting for her survival as war envelops the world around her.",3.4838,/4drLEdRSIzKZOKLsM79kBvsuq18.jpg,2013-09-10,False,False,6.623,956,2013
False,/4xzUhKxWHxPjJ6h1faVMTUBDquQ.jpg,"[16, 878]",192577,Space Pirate Captain Harlock,ja,キャプテンハーロック,Space Pirate Captain Harlock and his fearless crew face off against the space invaders who seek to conquer the planet Earth.,3.2154,/mlHoTQLYsuzJJArO2fHS5rqnLqe.jpg,2013-09-07,False,False,6.629,1100,2013
False,/y53r9qgxybrfuknz9356I7V8CP4.jpg,"[16, 28, 12, 878]",166076,Superman: Unbound,en,Superman: Unbound,"Superman and Supergirl take on the cybernetic being known as Brainiac, who boasts that he possesses ""the knowledge and strength of 10,000 worlds.""",2.8156,/nnZKtmVSnueWd4pjk1BekLJxXRL.jpg,2013-04-23,False,False,6.603,464,2013
False,/4BXGXTcfQ8n5PTX0YL0UDWQSdNC.jpg,"[18, 14, 878, 53]",198287,After the Dark,en,After the Dark,"At an international school in Jakarta, a philosophy teacher challenges his class of twenty graduating seniors to choose which ten of them would take shelter underground and reboot the human race in the event of a nuclear apocalypse.",3.1374,/mTSBjTriWuvYp27dsTWF9hs25HB.jpg,2013-07-06,False,False,5.999,739,2013
False,/94x68VYBvHyrt6ewxMKu1UiI05Q.jpg,"[16, 878, 12, 18]",212167,Patema Inverted,ja,サカサマのパテマ,"A young girl, from a civilization that resides in deep underground tunnels, finds herself trapped in an inverted world and teams up with a resident to escape and return home.",2.6311,/esv9BI0s1i2iJBq9Rn2imrAFW5u.jpg,2013-11-09,False,False,7.395,474,2013
False,/6v7k5fT3B1t9IlQs7JpSE82EZrw.jpg,"[28, 16, 878]",245917,Gintama: The Final Chapter - Be Forever Yorozuya,ja,劇場版 銀魂 完結篇 万事屋よ永遠なれ,"What would have happened if the Shiroyasha never existed?  Edo is thrown to chaos by a mysterious cause. Sakata Gintoki, now lives in a world where the future has changed, without him. What has happened to the Yorozuya?  Gintoki, who is now a ghost of the past, must once again carry the burden in order to save his friends. He must finish the biggest job ever, which may be the final job of Yorozuya.",2.7131,/1wEl5WHQO2SdWQ6S3gLBaaobf4c.jpg,2013-07-04,False,False,8.0,147,2013
False,/c1nCz7PEip3YeqT7R4I8Toc3FOw.jpg,"[18, 878, 16]",152795,The Congress,en,The Congress,"An aging, out-of-work actress accepts one last job, though the consequences of her decision affect her in ways she didn't consider.",2.6046,/oeT9rwfCBayxgVoUn1yZGmkZlUq.jpg,2013-07-03,False,False,6.415,589,2013
False,/jVp8WLjflZeSUX5KWyZgigxzo6t.jpg,"[28, 878, 80, 18]",259300,009-1: The End of the Beginning,ja,009ノ1（ゼロゼロクノイチ） THE END OF THE BEGINNING,"In a universe where the Cold War never ended and growing conflicts result in the rapid advancement of technological warfare, the cyborg spy Mylene Hoffman of the 00 Organization battles the agents of the Eastern block in a game of high tech espionage.",2.4607,/btyv83tyQt2DYbMNCikWM3rR8Oy.jpg,2013-09-07,False,False,5.887,53,2013
False,/j2ExXeaolTgJzWPgX1n3jfy3KBH.jpg,"[28, 16, 80, 878]",196750,Ghost in the Shell: Arise - Border 1: Ghost Pain,ja,攻殻機動隊ARISE border:1 Ghost Pain,"The story is set in 2027, one year after the end of the fourth non-nuclear war. New Port City is still reeling from the war's aftermath when it suffers a bombing caused by a self-propelled mine. Then, a military member implicated in arms-dealing bribes is gunned down.  During the investigation, Public Security Section's Daisuke Aramaki encounters Motoko Kusanagi, the cyborg, wizard-level hacker assigned to the military's 501st Secret Unit. Batou, a man with the ""eye that does not sleep,"" suspects that Kusanagi is the one behind the bombing. The Niihama Prefectural Police detective Togusa is pursuing his own dual cases of the shooting death and a prostitute's murder. Motoko herself is being watched by the 501st Secret Unit's head Kurutsu and cyborg agents.",2.4815,/p0kHK9nJoLzpqa6tqOzPgPkdxYN.jpg,2013-06-22,False,False,7.026,234,2013
False,/3LVz65LojUy53qGSbuUWZWCJXXD.jpg,"[28, 16, 878, 53]",212168,Ghost in the Shell: Arise - Border 2: Ghost Whispers,ja,攻殻機動隊ARISE border:2 Ghost Whispers,"Freed of her responsibilities with the 501 Organization, Motoko Kusanagi must now learn how to take orders from Aramaki. Someone hacks the Logicomas, and Batou enlists the help of former army intelligence officer Ishikawa and former air artillery expert Borma. Kusanagi also seeks to enlist ace sniper Saito and undercover cop Paz into the new Public Security Section 9.",2.2725,/eC8babU050Nwnss5CnAJyymGkB.jpg,2013-11-29,False,False,7.028,160,2013
False,/71TAboo7x1IQn45CmWWfRn6aDAP.jpg,"[10749, 878, 9648]",218425,Frequencies,en,Frequencies,The story of the forbidden relationship between a 'low born' boy and a 'high born' girl in an alternate reality where every person's relationships and life worth are determined by their innate 'frequencies'.,2.1749,/oAq4JsymeYtQHK5IqExvpBQEu4m.jpg,2013-07-24,False,False,6.553,445,2013
False,/1a1ZpkbE5IkjWnALugYjiU2qij3.jpg,"[18, 878, 10770]",282848,Doctor Who: The Time of the Doctor,en,Doctor Who: The Time of the Doctor,"Orbiting a quiet backwater planet, the massed forces of the universe's deadliest species gather, drawn to a mysterious message that echoes out to the stars. And amongst them, the Doctor. Rescuing Clara from a family Christmas dinner, the Time Lord and his best friend must learn what this enigmatic signal means for his own fate and that of the universe.",2.2884,/8GSVpMPlvymndYheKMtQb1aLDBh.jpg,2013-12-25,False,False,8.1,321,2013
False,/t0zmLLLDBEw7lS5xKuHRnjra5qn.jpg,"[28, 16, 878, 10770]",268092,Transformers Prime: Beast Hunters - Predacons Rising,en,Transformers Prime: Beast Hunters - Predacons Rising,"Autobots, Decepticons, Predaking and Predacons form an unlikely alliance to battle a resurrected Unicron.",2.4346,/ArjRF3ov2uZXsc3jCMBF388B4Kg.jpg,2013-10-04,False,False,8.0,137,2013
False,/xJlrnsDBMKgIGpSmcgnhVPdK8xO.jpg,"[28, 878]",182228,100 Degrees Below Zero,en,100 Degrees Below Zero,"After freak climate and weather events destroy the world around them, a group of rogue scientists attempt to reverse the deadly new ice age.",2.2562,/1keE9oReldd7QmG8epHoY23jQXv.jpg,2013-03-29,False,False,4.2,138,2013
False,/deLGvoubdNQ5kKOHbXXmXNW1Hnn.jpg,"[28, 878]",209504,Bounty Killer,en,Bounty Killer,"It’s been 20 years since the corporations took over the world’s governments. Their thirst for power and profits led to the Corporate Wars, a fierce global battle that laid waste to society as we know it. Born from the ash, the Council of Nine rose as a new law and order for this dark age. To avenge the corporations’ reckless destruction, the Council issues death warrants for all white collar criminals. Their hunters—the bounty killer. From amateur savage to graceful assassin, the bounty killers now compete for body count, fame and a fat stack of cash. They’re ending the plague of corporate greed and providing the survivors of the apocalypse with retribution. These are the new heroes. This is the age of the BOUNTY KILLER.",2.2202,/bG7wdte8enWVc1uuLX6Ys7ckxwd.jpg,2013-09-05,False,False,5.667,227,2013
False,/a6IIuSrayOZxrsQOGMRJJN8SsdO.jpg,"[16, 28, 35, 14, 878, 10402]",219250,A Certain Magical Index: The Miracle of Endymion,ja,劇場版 とある魔術の禁書目録 -エンデュミオンの奇蹟-,"On the day Touma Kamijou and Index see Academy City's space elevator, Endymion in the distance, they meet a Level 0 girl with an amazing singing voice, Arisa Meigo. As the three enjoy their time together after school, magic-user Stiyl Magnus suddenly attacks them. His target: Arisa. Why would a girl from the science side be targeted by someone from the magic side, Touma wonders. In the chaos of Stiyl's attack, he tells Touma, Index and Arisa that she might cause a war between the magic side and the science side.",2.2133,/vYfuVYLjVCgf09QdJIognRmGH6Z.jpg,2013-02-23,False,False,7.027,73,2013
False,/7BOTTnRZ5kT0UV5FECrxfqbaW1g.jpg,[878],166822,Big Ass Spider!,en,Big Ass Spider!,"When a giant alien spider escapes from a military lab and rampages across the city of Los Angeles, it is up to one clever exterminator and his security guard sidekick to kill the creature before the entire city is destroyed.",1.8833,/uW4ayPN4B1mjrwb3OURRy0m9Hh7.jpg,2013-10-17,False,False,5.6,278,2013
False,/7SJ4Oz86UgKuKivmMXvOanTVCJa.jpg,"[28, 16, 878]",212161,Code Geass: Akito the Exiled 2: The Wyvern Divided,ja,コードギアス 亡国のアキト 第2章「引き裂かれし翼竜」,"The war between Euro Britannia and the European Union  continues. New orders are given to the W-0 Unit. To land in the middle of the enemy territory as a diversion.  The pilots of the W-0 Unit consist only of the commanding officer, Leila, the only surviving Japanese from their last battle, Akito, and the three that escaped from the Eleven ghettos and lived in the underworld, Ryou, Yukiya, and Ayano. With everyone holding their respective expectations, the operation moves forward.  On the other side in Euro Britannia, Shin, who made his benefactor commit suicide with the mysterious power of “Geass”, is appointed the leader of the Knights of St. Michael. As Shin steadily advances for the sake of his own ambition, he and his subordinates in the Ashura squad are given orders to deploy.  The one that lives in order to fight, and the one that fights in order to live.",1.9902,/oyklF3LHto3jdwrVmQaze5Q3EDM.jpg,2013-09-14,False,False,6.304,69,2013
False,/rG2pFglPrNS1H0UmFu5z5KTTPtJ.jpg,"[28, 878]",204435,Krrish 3,hi,कृष ३,Krrish and his father must team up to save the world from a psychokinetic evil man named Kaal and his army of mutants.,1.9249,/lJOPh0j0L1IA5mJvHf2RNRdzFlO.jpg,2013-11-01,False,False,5.66,203,2013
False,/9RFXPgdcWLQyBnfd7rPBsGXhUYw.jpg,"[878, 53]",164331,Spiders,en,Spiders,"After a Soviet space station crashes into a New York City subway tunnel, a species of venomous spiders is discovered, and soon they mutate to gigantic proportions and wreak havoc on the city.",1.831,/vuF1EopyrrtRvVPsAsFBAThcWIT.jpg,2013-02-08,False,False,4.385,183,2013
False,/rCiiqocQyNWNlWW8pUNYAXS7a1.jpg,"[878, 12, 53]",168138,The Last Days,es,Los últimos días,"A mysterious epidemic spreads across the planet. Humanity develops an irrational fear of open spaces that causes instant death. Soon, the world population is trapped inside buildings. As Barcelona descends into chaos, Marc sets off on a quest to find Julia, his missing girlfriend, without ever going outside.",2.2165,/iRKybTUmEy3ZHS2o2ZDUCGyRAAn.jpg,2013-03-27,False,False,6.03,384,2013
False,/zpWjBqhUT5Zh77wgEhryBD0YQfu.jpg,"[10770, 878]",197624,AE: Apocalypse Earth,en,AE: Apocalypse Earth,"A group of refugees from Earth land on an exotic planet, where they must fight ruthless aliens to survive.",1.8985,/ihAsEjCSn11rJi1fYzf2BC1M83b.jpg,2013-05-28,False,False,4.0,65,2013
